Time,OH_dosing,HCO3_dosing
0.0,3.809136108666435e-07,0.00010986378409727963
2.1856948278531477e-07,4.6719436152776247e-05,0.00010986450254621215
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136390739486e-07,0.00010986379228276948
0.0,3.809136108666435e-07,0.000109863786079637
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136674542314e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
0.0,3.809136108666435e-07,0.00010986378409727963
4.551491132160506e-08,1.4579331946148781e-06,0.00010986393370919015
4.551491132160506e-08,1.4475511222040884e-06,0.00010986393339880412
9.102982264321012e-08,4.610121048670969e-06,0.00010986408269924536
9.102982264321012e-08,4.577371100723432e-06,0.00010986408234036215
5.461789358592607e-07,0.00012315030590182247,0.00010986557169588108
5.461789358592607e-07,0.00012251780489866385,0.0001098655406643723
1.0013280490753112e-06,0.00012495945365837856,0.00010986699905356631
1.0013280490753112e-06,0.0001249494725406644,0.00010986696377801353
2.8065287482811614e-06,0.0001250000031068908,0.00010987226194865917
2.8065287482811614e-06,0.00012500000566688203,0.00010987228585773732
4.611729447487012e-06,0.00012500009732708007,0.00010987707287058314
4.611729447487012e-06,0.0001250000927238991,0.0001098770798631366
6.416930146692862e-06,0.0001250001817337175,0.00010988134109393147
6.416930146692862e-06,0.00012500017673775844,0.00010988136829579379
1.0257519601344346e-05,0.0001250004087376235,0.000109888893624239
1.0257519601344346e-05,0.00012500041573684645,0.00010988892468269858
1.0257519601344346e-05,0.0001250004164311413,0.00010988894205354412
1.409810905599583e-05,0.0001250007053065965,0.00010989460979248134
1.409810905599583e-05,0.00012500071863566405,0.00010989455909354613
1.409810905599583e-05,0.00012500072045097788,0.00010989462416775805
1.3082823762121996e-05,0.0001250006264702441,0.00010989328124339259
1.3082823762121996e-05,0.00012500063251390825,0.00010989326986169851
1.5908127922899647e-05,0.00012500087641245314,0.00010989668430447599
1.5908127922899647e-05,0.00012500087970955103,0.00010989666630563361
1.8733432083677297e-05,0.00012500115213715418,0.0001098992147682419
1.8733432083677297e-05,0.00012500115268404368,0.00010989922626007155
2.1558736244454948e-05,0.0001250014470597829,0.00010990104105054353
2.1558736244454948e-05,0.00012500144663996012,0.00010990106853405287
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.0001250021556488122,0.0001099033056787018
2.784187928015153e-05,0.0001250021542813608,0.00010990325633950622
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500216327293373,0.00010990321683171494
2.784187928015153e-05,0.00012500215395970808,0.00010990322699793786
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215395970808,0.00010990322502028429
2.784187928015153e-05,0.00012500215453176627,0.00010990327071917304
3.412502231584811e-05,0.00012500290048597453,0.00010990404452317906
3.412502231584811e-05,0.0001250029079942679,0.00010990388179025387
4.0408165351544695e-05,0.00012500366793538056,0.0001099041784343605
4.0408165351544695e-05,0.00012500368148788646,0.0001099037683835992
4.669130838724128e-05,0.00012500444954889609,0.00010990381061174192
4.669130838724128e-05,0.0001250044627566055,0.00010990336798493198
5.38315763816656e-05,0.0001250053446947424,0.00010990311851177389
5.38315763816656e-05,0.00012500535515390772,0.00010990274899164673
6.0971844376089925e-05,0.00012500624512089224,0.00010990222771249044
6.0971844376089925e-05,0.0001250062499902949,0.00010990204831524329
6.811211237051425e-05,0.00012500714468476095,0.00010990135731282762
6.811211237051425e-05,0.00012500714604534151,0.00010990130341714727
7.525238036493857e-05,0.00012500804210476956,0.00010990055546786653
7.525238036493857e-05,0.00012500804245812132,0.00010990054094482504
9.596817771474487e-05,0.00012501064530707912,0.0001098982348052465
9.596817771474487e-05,0.00012501064276946658,0.00010989832602780403
0.00011668397506455118,0.00012501324322877785,0.00010989605846382523
0.00011668397506455118,0.000125013242038338,0.00010989610293790879
0.00013739977241435748,0.00012501584054698287,0.00010989387470137206
0.00013739977241435748,0.00012501584033548685,0.00010989388304558759
0.00034455774591242054,0.0001250418233839137,0.00010987169212098575
0.00034455774591242054,0.0001250417422238881,0.00010987176474960303
0.0005517157194104836,0.00012506764296792782,0.00010984964702164851
0.0005517157194104836,0.00012506755368178347,0.00010984972316628435
0.0026232954543911145,0.00012532560950980387,0.0001096293448909136
0.0026232954543911145,0.0001253182322117657,0.00010963567230417836
0.004694875189371745,0.00012556877286028657,0.00010942170933429517
0.004694875189371745,0.00012556094577513758,0.00010942844156530198
0.011589047090394222,0.0001263112532814811,0.00010878796597431383
0.011589047090394222,0.00012632265279312338,0.00010877815204080126
0.018483218991416698,0.00012700878036620646,0.00010819266545689287
0.018483218991416698,0.00012701804305767216,0.00010818456492848411
0.018483218991416698,0.0001270188124077216,0.00010818395372476173
0.025377390892439174,0.00012764826442207975,0.00010764680358710813
0.025377390892439174,0.00012765812859043125,0.00010763824651953446
0.025377390892439174,0.00012765890909492,0.000107637626003539
0.03763929686145897,0.00012869268116205254,0.00010675518592279785
0.03763929686145897,0.00012868659540267961,0.00010676053065972611
0.03763929686145897,0.00012868510722913152,0.00010676174246829598
0.03763929686145897,0.00012868551875959682,0.00010676140734372279
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012960564690286721,0.00010597612753329797
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.0001296145843429621,0.00010596815577535172
0.04990120283047876,0.00012961457504242883,0.0001059681658531165
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012961457504242883,0.00010596816396206066
0.04990120283047876,0.00012960268600469978,0.0001059785405016203
0.06216310879949855,0.0001304506125852387,0.00010525454831086181
0.06216310879949855,0.00013043747229765784,0.00010526590861322118
0.07442501476851834,0.00013121527452224053,0.00010460171953599364
0.07442501476851834,0.00013120594075760933,0.00010460976971840269
0.09586625886438627,0.00013244030914420505,0.0001035554330588932
0.09586625886438627,0.00013242192648770857,0.00010357127917491145
0.09586625886438627,0.00013242006711902454,0.00010357282700838093
0.11730750296025419,0.0001335323200859499,0.00010262240161866943
0.11730750296025419,0.00013351313408018514,0.00010263903616638189
0.11730750296025419,0.00013350922003598617,0.00010264229689369173
0.11730750296025419,0.00013351024398671252,0.00010264144385798168
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.00013450530571512654,0.00010179105519768409
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.00013451972932113519,0.00010177857215807133
0.1387487470561221,0.0001345197200619264,0.00010177858211814163
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.00013451972006192647,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.0001345197200619264,0.00010177858031867795
0.1387487470561221,0.00013450288000087802,0.00010179307740237554
0.16018999115199004,0.00013542740391703535,0.0001010026222112987
0.16018999115199004,0.0001354176235515901,0.0001010110155778538
0.20317663010951914,0.00013708833756630556,9.958178974547204e-05
0.20317663010951914,0.00013706272785330323,9.960384730789812e-05
0.20317663010951914,0.0001370601166358366,9.960605410537648e-05
0.24616326906704825,0.00013855090896179286,9.832984318309504e-05
0.24616326906704825,0.00013851913712313287,9.835731119949069e-05
0.24616326906704825,0.00013851204193309096,9.836331236604845e-05
0.24616326906704825,0.00013851359060301703,9.836200249506662e-05
0.28914990802457735,0.00013985375905367558,9.721415136223937e-05
0.28914990802457735,0.0001398270179084306,9.723719231368251e-05
0.28914990802457735,0.00013982197969099032,9.724145656886754e-05
0.28914990802457735,0.00013982345716176785,9.724020607084916e-05
0.3321365469821065,0.00014103612226978746,9.62010462017664e-05
0.3321365469821065,0.0001410205783195833,9.621442660684285e-05
0.3321365469821065,0.00014103612226978746,9.62010462017664e-05
0.3321365469821065,0.00014103612226978746,9.62010462017664e-05
