Time,CO2aq_FT,HCO3_FT,CO32_FT,H_FT,OH_FT,NH4_FT,NH3_FT,NO2_FT,Fishweight_FT,Fish_Biomass_FT,CO2aq_B1,HCO3_B1,CO32_B1,H_B1,OH_B1,NH4_B1,NH3_B1,NO2_B1,AOB_B1,NOB_B1,CO2aq_DGS,HCO3_DGS,CO32_DGS,H_DGS,OH_DGS,NH4_DGS,NH3_DGS,NO2_DGS
10000646.758511052,0.18488163873592167,3.711668513034269,0.047798888545676134,3.891809597548244e-05,0.0001156277801612136,0.05890895910746785,0.0004132244466452901,0.0016881146149789544,613.3814732125753,52750.80669628146,0.2040587455712941,3.752811732113849,0.043561256861325594,4.317748539464795e-05,0.00010422465379580508,0.0033889123944446536,2.1389276783358173e-05,0.0015681676071057117,1007970.7292501692,192022.2009309289,0.11433951317345044,3.668549492542815,0.07295804336837027,2.5201188921096362e-05,0.00017856327458652422,0.003497861959280181,3.789128204782381e-05,0.001611624667917371
10003973.305423537,0.17860235510295489,3.7386307106366523,0.05022473384694061,3.730747359085653e-05,0.00012061964033534352,0.04853466227177875,0.00035515168399381466,0.0014235086551885952,613.6967227466083,52777.91815620832,0.19720386201004464,3.787753191791366,0.04592207873044692,4.133920525614102e-05,0.00010885863636902804,0.002667460980423247,1.758302291177929e-05,0.0012930503163461734,1007967.2503428819,192024.2021282445,0.11144827463253815,3.698816056980482,0.0759868987692001,2.439633407413101e-05,0.0001844545107258942,0.0027842732709886762,3.115611685844665e-05,0.0013415085192175923
10007299.852336023,0.17193649773780129,3.7785096246308756,0.05332317365645035,3.5514212112405364e-05,0.00012670886925823671,0.037985120154895066,0.0002920014597130331,0.0011473790148769814,614.0120802778683,52805.03890389667,0.1893422483546313,3.834689815704798,0.049038090928376236,3.9191371876717684e-05,0.00011482108583104937,0.0019753755882187633,1.373374799340729e-05,0.0010135469898463814,1007962.4166906087,192026.73556203392,0.10819105764799222,3.7410331689217253,0.07993414545648543,2.3456171733432973e-05,0.00019184604880473485,0.0020909542665648534,2.4336476851808818e-05,0.001063989288117187
10012037.320682399,0.1613431627211724,3.852875590423587,0.05914606642467723,3.26435586890162e-05,0.00013782956596592678,0.023839656463831547,0.00019940646081943936,0.0007635198581011217,614.4613799926203,52843.678679365345,0.17581612800322874,3.916545331904891,0.05514140619180106,3.559159585125603e-05,0.0001264106823814849,0.0011237530808469664,8.604265998011599e-06,0.0006387076851930214,1007951.9781496292,192031.35938736002,0.10259746274019253,3.816523968183541,0.08744431268551496,2.1872907486216987e-05,0.000205716445379691,0.0012222582114228173,1.526290011059334e-05,0.0006862061806670794
10016774.789028775,0.1492635586889906,3.940058678982884,0.06698320215501218,2.9480640089077152e-05,0.0001526425556579261,0.012456158803953416,0.00011534835331999638,0.00043301749548637134,614.9108988355383,52882.337299856306,0.1596703604854797,4.007083359540559,0.06368025251072972,3.1537256782228835e-05,0.00014268884265022079,0.0005206528751429732,4.4959131716927536e-06,0.00033592031143233546,1007930.4713055046,192036.97687995216,0.09579355690254036,3.901823354309047,0.09749339668746014,2.005826363109234e-05,0.0002243469671356618,0.0005859673940971091,7.975221260482588e-06,0.00037237775258836003
10020009.478832314,0.14042932844432698,4.001669306226739,0.0735485094909165,2.7268837006992714e-05,0.000165023238329923,0.007371114386541578,7.379724056297933e-05,0.00026502186013741,615.2179511325593,52908.74379740009,0.1481582005548456,4.068281899410195,0.07081854564334725,2.8791301319408406e-05,0.00015629641561131955,0.0002814782280896494,2.6618069377912115e-06,0.00019941668315849714,1007904.9568103161,192040.41353222664,0.0907845899128412,3.9605299423464744,0.10565379699055139,1.878744449428562e-05,0.00023952151532697188,0.0003198896374899817,4.64831501926095e-06,0.0002227455655350347
10023244.168635853,0.13263326097905778,4.061359356793638,0.08034493650724145,2.533470510694409e-05,0.00017762305212525183,0.0053431899350974065,5.757548404722977e-05,0.00016627332604776348,615.5251056291285,52935.15908410504,0.13844324333525107,4.125331059206875,0.07796812864812254,2.651822951751984e-05,0.00016969573492443338,0.0001874396252631695,1.923999956927983e-06,0.00014321619189572584,1007881.9415391684,192042.0326874922,0.08638764509095904,4.016209055034334,0.11384166657508873,1.768137704946041e-05,0.00025450572980228087,0.0001963595693088306,3.031788032602381e-06,0.0001485463442295399
10026478.858439391,0.12868703375062795,4.117976540760744,0.08527780290903973,2.4201808152347957e-05,0.00018593679101891055,0.006825161867997156,7.698822917856374e-05,0.00015379731999270205,615.8323623422513,52961.5831614336,0.1334915274796142,4.176962592184357,0.08285738582613221,2.5265537668013013e-05,0.0001781083180509443,0.0002275531073686906,2.4512212791560062e-06,0.00018037741105943216,1007895.5677281963,192043.99634431768,0.0839363497486037,4.067434483174032,0.11996304103698835,1.6993032197305736e-05,0.0002648135458967385,0.00020842156465512973,3.348398311270738e-06,0.0001649111761128254
10028894.764160305,0.12883643441717985,4.156685754725818,0.08683309259440733,2.3990835296666046e-05,0.00018756440547662809,0.010058765703969838,0.00011450691508787374,0.00020479027267248046,616.0619110842829,52981.324353248325,0.13405143344376544,4.21118521499444,0.08378608554335185,2.5190265835630873e-05,0.00017863995753876821,0.0003344104472778493,3.6141342047975097e-06,0.00026531844939231086,1007915.9690679044,192043.33214427967,0.0840373065352424,4.102074864244305,0.12185610214467184,1.6872044245054174e-05,0.000266719319967508,0.000296429686778825,4.7974894658392085e-06,0.00023630636004114047
10031310.669881219,0.13137234427926153,4.190103768636397,0.08651392392630639,2.4272867649387884e-05,0.00018538426573486497,0.014690165711044837,0.00016526766694153293,0.0003006897333099835,616.2915168614023,53001.07045008059,0.13809907493530021,4.240014903952676,0.08232464370750993,2.5811057389323454e-05,0.00017433119871163404,0.0005009252289009786,5.283020956733456e-06,0.00038795661189153317,1007930.6188652881,192040.8047698,0.08583340729155696,4.132172971296408,0.12115484259301983,1.7093374073173516e-05,0.0002632535370862564,0.00044420677054419626,7.095610014610243e-06,0.00034830662718736763
