Time,CO2aq_FT,HCO3_FT,CO32_FT,H_FT,OH_FT,NH4_FT,NH3_FT,NO2_FT,Fishweight_FT,Fish_Biomass_FT,CO2aq_B1,HCO3_B1,CO32_B1,H_B1,OH_B1,NH4_B1,NH3_B1,NO2_B1,AOB_B1,NOB_B1,CO2aq_DGS,HCO3_DGS,CO32_DGS,H_DGS,OH_DGS,NH4_DGS,NH3_DGS,NO2_DGS
0.0,0.22675736961451246,3.2781511227667597,0.001,2.5118864315095822e-05,0.0003981071705534969,0.0,0.0,0.0,70.0,36750.0,0.22675736961451246,3.2781511227667597,0.001,2.5118864315095822e-05,0.00031622776601683794,0.0,0.0,0.0,960000.0,480000.0,0.22675736961451246,3.2781511227667597,0.001,2.5118864315095822e-05,0.0003981071705534969,0.0,0.0,0.0
4.551487786585461e-08,0.22675736954464162,3.2781474481132156,0.0010036747279708975,2.869878785846013e-05,0.00039801229169906513,1.5648607246654228e-13,1.5216707185716218e-15,1.8812651859931035e-53,70.00000000000101,36750.00000000053,0.22675736954016273,3.278147448185645,0.0010036746654652165,2.873121778056095e-05,0.0003161653796720206,7.513127163335946e-24,7.305756675080214e-26,8.926433954524904e-33,959999.9999999495,479999.99999997474,0.22675736952449765,3.2781474481122133,0.0010036747279708951,2.8698787858464383e-05,0.00039801229169370635,4.122472195798007e-34,4.008683299797516e-36,4.897957217545079e-43
9.102975573170923e-08,0.226757369484554,3.2781437816329833,0.0010073412728466501,3.225101434246498e-05,0.00039789790866361893,3.131370395359522e-13,2.8784468272614306e-15,1.2258500246139464e-52,70.00000000000202,36750.00000000106,0.22675736947569441,3.2781437818577515,0.0010073410678285177,3.231964353046148e-05,0.0003160873385949461,2.372023481899821e-23,2.226604371567164e-25,3.752545564635396e-32,959999.999999899,479999.9999999495,0.22675736944426605,3.2781437816309786,0.0010073412728466426,3.225101434247554e-05,0.0003978979086529062,1.778141957548e-33,1.6851850912621674e-35,2.6252931014425118e-42
5.461785343902553e-07,0.22675736968974092,3.2781078172398668,0.0010433055063377753,6.548218353692945e-05,0.0003951650039930993,1.8855683700250477e-12,1.0524547501573423e-14,1.4379981405696613e-48,70.00000000001216,36750.00000000639,0.2267573696526977,3.2781078321524353,0.001043290696150944,6.620090472813732e-05,0.0003140191485201383,9.543137297467371e-22,5.507119515947441e-24,6.810960853237553e-30,959999.9999993932,479999.9999996966,0.22675736944801317,3.27810781722784,0.0010433055063374516,6.548218353755182e-05,0.0003951650039296568,5.2754606891511005e-31,3.0575476991326497e-33,3.7431508883189516e-39
1.0013273130488013e-06,0.2267573707533851,3.278072643666949,0.0010784780611715178,9.626943861605867e-05,0.0003907807223217953,3.460700580138988e-12,1.5469767847969306e-14,8.523149738728708e-48,70.00000000002231,36750.000000011714,0.22675737071269603,3.278072694944285,0.0010784269443148413,9.79168157060345e-05,0.00031059987137917547,2.761140172303629e-21,1.3748829174303744e-23,2.46671919616525e-29,959999.9999988875,479999.99999944377,0.22675737031021748,3.2780726436449013,0.001078478061170547,9.626943861838525e-05,0.0003907807222070401,2.1246811054201147e-30,1.10678464683252e-32,1.786206632011401e-38
2.806539024903364e-06,0.22675738163858383,3.2779403588184124,0.0012107522052036731,0.0001999659917850367,0.0003622138359576479,9.712216755444333e-12,3.085886366878854e-14,5.05666891038574e-46,70.00000000006256,36750.000000032844,0.2267573819223379,3.2779408915308395,0.0012102195447868383,0.00020678806789348604,0.0002876897329160853,1.809406907171913e-20,6.600232034065684e-23,2.717655705976407e-28,959999.9999968817,479999.99999844085,0.22675738039646534,3.277940358756622,0.00121075220519541,0.00019996599181138302,0.0003622138356613676,3.182097238247788e-29,1.2146346815760053e-31,4.526774960091571e-37
4.611750736757926e-06,0.2267574022996004,3.2778197384065404,0.0013313521367394109,0.000278484024081106,0.0003201524170398946,1.5970675463209843e-11,3.93054160014076e-14,2.966714843198414e-45,70.0000000001028,36750.00000005397,0.2267574035512603,3.277821446582282,0.0013296432610957955,0.0002918701342219141,0.00025336971202922874,4.718328290540576e-20,1.4270422740370669e-22,8.864411197494667e-28,959999.9999948759,479999.99999743793,0.22675740025853097,3.277819738305018,0.0013313521367129852,0.0002784840241616918,0.0003201524166031226,1.196769724507789e-28,3.9395572727862046e-31,2.0422021236005993e-36
6.4169624486124885e-06,0.22675743080832203,3.2777102248279704,0.0014408373872601776,0.00034006601042465157,0.0002722774808931795,2.2231196193335696e-11,4.5689934741092125e-14,1.0490736184940297e-44,70.00000000014305,36750.0000000751,0.22675743373816232,3.277713951040569,0.0014371090125867801,0.000359963167815174,0.00021402718119804449,9.029608797191077e-20,2.3520966576935656e-22,1.9794846639603986e-27,959999.99999287,479999.999996435,0.22675742796830176,3.277710224686732,0.001440837387199175,0.00034006601058819187,0.0002722774803608916,3.003622551417492e-28,8.735289991760502e-31,5.8563876557153944e-36
1.0257592078641696e-05,0.2267575121087578,3.2775112288850456,0.0016397524141488133,0.0004388733857441744,0.00017225074532965193,3.555712188098227e-11,5.274993607739878e-14,7.277815670456333e-44,70.00000000022867,36750.00000012005,0.22675752067250787,3.277521892451557,0.0016290815112550137,0.00046995849803135387,0.00013213694744750905,2.2885166167100597e-19,4.607753707408656e-22,6.1598128702501015e-27,959999.9999886027,479999.99999430135,0.22675750756895072,3.277511228659388,0.0016397524139380745,0.00043887338614246045,0.00017225074472780212,1.1543079161807228e-27,2.668687772525433e-30,2.75259561987451e-35
1.3082899419778072e-05,0.226757585474418,3.2773924128992067,0.0017584953171622833,0.0005013213641537881,0.0001160289035657095,4.536312493480421e-11,5.497778429718414e-14,1.9308810462499562e-43,70.00000000029165,36750.00000015312,0.22675759960690953,3.2774100468629,0.0017408487865111244,0.0005365957168074581,8.708582568688364e-05,3.7180033822394235e-19,5.974335210906217e-22,1.068092289983712e-26,959999.9999854635,479999.9999927317,0.22675757968418558,3.277392412611529,0.0017584953167593322,0.0005013213647396649,0.00011602890300939093,2.3555367652198035e-27,4.539415376867097e-30,6.032710263500886e-35
1.5908206760914448e-05,0.22675766892227348,3.277295669981178,0.0018551550702014569,0.0005577125560239331,7.584350742095027e-05,5.517169590223317e-11,5.463769120152834e-14,4.310027523276311e-43,70.00000000035463,36750.00000018619,0.2267576891762647,3.2773208576107487,0.001829949090387542,0.0005944890519875672,5.5968426699177704e-05,5.494380738458699e-19,7.11489318499625e-22,1.6251162971600569e-26,959999.9999823242,479999.9999911621,0.2267576618816155,3.2772956696315494,0.0018551550695361087,0.0005577125567741957,7.58435069573253e-05,4.20274909262808e-27,6.762849153173912e-30,1.1296838440606981e-34
1.8733514102050825e-05,0.22675776153313787,3.27721940462435,0.0019313280990270435,0.0006066959925677714,4.874624317329579e-05,6.498046210245012e-11,5.4102337626176746e-14,8.525623946255425e-43,70.00000000041761,36750.00000021926,0.22675778798298687,3.2772519128072504,0.001898795708249119,0.0006430494764749984,3.5781040392408936e-05,7.616938788921371e-19,8.314282892559177e-22,2.2968819928683697e-26,959999.9999791849,479999.99998959247,0.22675775324205402,3.277219404212829,0.0019313280980422173,0.00060669599344222,4.874624281927879e-05,6.837174773873244e-27,9.371909718090191e-30,1.9080021552321395e-34
