Time,CO2aq_FT,HCO3_FT,CO32_FT,H_FT,OH_FT,NH4_FT,NH3_FT,NO2_FT,Fishweight_FT,Fish_Biomass_FT,CO2aq_B1,HCO3_B1,CO32_B1,H_B1,OH_B1,NH4_B1,NH3_B1,NO2_B1,AOB_B1,NOB_B1,CO2aq_DGS,HCO3_DGS,CO32_DGS,H_DGS,OH_DGS,NH4_DGS,NH3_DGS,NO2_DGS
0.0,0.22675736961451246,1.1473528929683658,0.001,2.5118864315095822e-05,0.0003981071705534969,0.0,0.0,0.0,70.0,36750.0,0.22675736961451246,1.1473528929683658,0.001,2.5118864315095822e-05,0.00031622776601683794,0.0,0.0,0.0,960000.0,480000.0,0.22675736961451246,1.1473528929683658,0.001,2.5118864315095822e-05,0.0003981071705534969,0.0,0.0,0.0
7.969945411470194e-08,0.22675736939958616,1.1473507088104302,0.0010021843808398275,2.7150258668464255e-05,0.0003979539611627814,2.7389285701467914e-13,2.7887791417880677e-15,2.804809863176124e-52,70.00000000000178,36750.00000000093,0.2267573693916868,1.1473507090007724,0.0010021841991751785,2.7204167049208307e-05,0.0003161286467582976,2.3026488861161218e-23,2.3445557157333594e-25,4.340377196819562e-32,959999.9999999114,479999.9999999557,0.22675736936431276,1.1473507088104302,0.0010021843808398258,2.7150258668478512e-05,0.00039795396115340203,2.2124154436721464e-33,2.2526778512238376e-35,4.170291660095743e-42
1.5939890822940389e-07,0.22675736918804526,1.147348532718578,0.00100436069221099,2.9154369034368374e-05,0.00039778154063862555,5.479730624881961e-13,5.390209803231231e-15,1.8391915999706375e-51,70.00000000000355,36750.00000000186,0.2267573691723422,1.1473485333210318,0.0010043601070163896,2.92654648865041e-05,0.0003160138174179486,7.269007324699273e-23,7.242154598413562e-25,1.8425079140960965e-31,959999.9999998228,479999.9999999114,0.22675736911749847,1.147348532718578,0.0010043606922109853,2.915436903440816e-05,0.00039778154061987986,9.541972279774526e-33,9.562666471608451e-35,2.252440891593894e-41
9.563934493764233e-07,0.22675736733899482,1.1473274225131929,0.001025472826426158,4.705588264289211e-05,0.0003945689912017925,3.297271589211198e-12,2.2908042536059e-14,2.5112694973946573e-47,70.00000000002132,36750.00000001119,0.22675736725700635,1.147327455031737,0.0010254403992098317,4.796248914546179e-05,0.0003136286342338235,2.9222847705056086e-21,2.0741282873740786e-23,3.880142639209517e-29,959999.9999989372,479999.9999994686,0.22675736691571405,1.147327422513193,0.00102547282642588,4.7055882644625394e-05,0.000394568991091058,2.8287603510235746e-30,2.01323861550421e-32,3.733210075020026e-38
1.7533879905234425e-06,0.22675736576110853,1.1473070000170342,0.0010458969802511996,6.279860845895827e-05,0.0003898859055267551,6.051275396999554e-12,3.572059204764571e-14,1.5146280629398029e-46,70.00000000003908,36750.00000002052,0.22675736562903256,1.1473071038647702,0.0010457932817152893,6.469009091298884e-05,0.00031000172569518923,8.454571021018736e-21,5.386116645302278e-23,1.4454035643312284e-28,959999.9999980517,479999.99999902584,0.22675736498509377,1.147307000017035,0.0010458969802502663,6.279860846454685e-05,0.00038988590532656694,1.1392202657407697e-29,7.496318203797654e-32,1.8203308332128023e-37
5.630050770053595e-06,0.22675736074043268,1.1472153061870627,0.0011375962189495803,0.00011985219429667654,0.0003552348439407111,1.94621159845311e-11,8.29570840065373e-14,3.179693063858579e-44,70.0000000001255,36750.00000006589,0.22675736062729163,1.1472164568136485,0.0011364457605211285,0.00012729234198769157,0.0002819466356953757,7.203321621945056e-20,3.751495254000107e-22,2.935850670637874e-27,959999.9999937443,479999.99999687215,0.22675735824868407,1.147215306187079,0.0011375962189329532,0.00011985219435772514,0.00035523484335365027,2.5926705785819745e-28,1.519669192241626e-30,1.1565873650141211e-35
9.506713549583747e-06,0.22675735935483907,1.1471348557517183,0.0012180484279325262,0.00015299172908574767,0.00030792039611096027,3.289673355915569e-11,1.0641653785435449e-13,1.8293418752630112e-43,70.00000000021191,36750.000000111264,0.22675735971259187,1.1471383165589923,0.0012145873558538406,0.00016609127875417455,0.000242603402516795,1.992554078022325e-19,8.858352435140031e-22,1.0471809791550555e-26,959999.9999894369,479999.99999471847,0.22675735514735668,1.147134855751782,0.0012180484278685128,0.00015299172925477422,0.0003079203952201489,1.046333475573032e-27,5.392046085115856e-30,5.464051872847114e-35
1.3383376329113898e-05,0.22675736037354252,1.147063186672031,0.0012897168769594822,0.00017497572396321155,0.00025823657262465376,4.6338996901090584e-11,1.2223017255379757e-13,6.267599128523095e-43,70.00000000029833,36750.00000015664,0.22675736161557639,1.14707018308235,0.0012827193555201564,0.00019259745094352403,0.00020097992018057638,3.9121366394180074e-19,1.489895600181158e-21,2.3882624178956197e-26,959999.9999851296,479999.9999925648,0.22675735445032646,1.1470631866721905,0.0012897168767995975,0.00017497572427543155,0.00025823657151349203,2.7149478827972953e-27,1.2211588169853963e-29,1.5657145655236804e-34
1.8963437168412298e-05,0.2267573648847327,1.146972909971455,0.0013799896249029621,0.00019905707355154099,0.0001920491269080255,6.569158124751102e-11,1.4117547052670118e-13,2.3537629993510254e-42,70.00000000042273,36750.000000221946,0.22675736795933385,1.1469866707899479,0.0013662259174116826,0.00022099556610681277,0.00014587852123535883,7.817838839829605e-19,2.4091693303246775e-21,5.412581345494536e-26,959999.9999789295,479999.99998946476,0.22675735649189319,1.1469729099718597,0.0013799896244969172,0.00019905707409910794,0.0001920491256181373,7.346495107811341e-27,2.734298490336973e-29,4.666509003527993e-34
2.4543498007710698e-05,0.2267573721895762,1.146896245704874,0.001456647145208473,0.00022239020428031452,0.00013873148361401153,8.504332466153413e-11,1.6096159268317724e-13,6.55945732494249e-42,70.00000000054713,36750.000000287255,0.2267573775108629,1.1469179686410942,0.0014349191280352595,0.0002464463089421297,0.00010264631270161333,1.3075530172778125e-18,3.3703117965506394e-21,9.848369235269488e-26,959999.9999727295,479999.99998636474,0.2267573613271136,1.1468962457056695,0.0014566471444104026,0.0002223902050663521,0.00013873148229564972,1.5591926266272334e-26,4.914313266684475e-29,1.0674786145491505e-33
3.0123558847009097e-05,0.22675738216721852,1.1468330246730096,0.0015198587580032875,0.00024549154656496204,9.863063218059515e-05,1.0439559564931028e-10,1.8022003294816182e-13,1.5197441197356767e-41,70.00000000067153,36750.000000352564,0.22675738991023822,1.1468630411017209,0.0014898348813750298,0.00027023379302967853,7.153113952471974e-05,1.9684321443610226e-18,4.4056955993472945e-21,1.5812574950187463e-25,959999.9999665294,479999.9999832647,0.226757368835133,1.1468330246743401,0.0015198587566694185,0.0002454915475691073,9.863063095738593e-05,2.855576011993413e-26,7.792917908347287e-29,2.0798689960954363e-33
3.57036196863075e-05,0.22675739478693405,1.1467829462855959,0.001569925084272763,0.00026656121942683435,6.964603992354046e-05,1.2375038495271096e-10,1.9696004954684657e-13,3.0929096031767303e-41,70.00000000079594,36750.00000041787,0.22675740496349306,1.1468209158108937,0.0015319457323218373,0.0002909847822634382,5.0187024558899096e-05,2.7643293410999307e-18,5.527947940466579e-21,2.343143042566972e-25,959999.9999603294,479999.9999801647,0.22675737898522583,1.1467829462875814,0.001569925082282504,0.00026656122061093513,6.964603887707463e-05,4.732926260207751e-26,1.1402889604462879e-28,3.6330088299652016e-33
4.45404193757044e-05,0.22675741930846255,1.146726318961045,0.0016265287718678226,0.00029358485888163357,4.0089628747288976e-05,1.5440480202877836e-10,2.200441647217209e-13,8.178145799727761e-41,70.00000000099293,36750.00000052129,0.22675743308887475,1.146774973035878,0.001577861353367764,0.0003161302560317317,2.944610495857804e-05,4.300994880671802e-18,7.438529242131201e-21,3.922142989970923e-25,959999.9999505107,479999.99997525534,0.22675739959576482,1.1467263189642007,0.0016265287687046652,0.0002935848602549961,4.008962801572186e-05,9.218870646807244e-26,1.8697800515786675e-28,7.623296705452261e-33
5.3377219065101305e-05,0.22675744825459052,1.1466919043741701,0.0016609152971860499,0.00031281298870755017,2.4959294820435378e-05,1.8506302773275994e-10,2.393193810016617e-13,1.7888927411020005e-40,70.00000000118992,36750.000000624714,0.2267574652155023,1.1467484134531967,0.0016043897808692086,0.0003327615347266403,1.958218721178943e-05,6.176383784749556e-18,9.471912764417851e-21,5.9808172301960425e-25,959999.999940692,479999.999970346,0.2267574246309037,1.1466919043785562,0.0016609152927893403,0.0003128129901754401,2.4959294369384872e-05,1.5870634126126587e-25,2.797449081392521e-28,1.3927579357667344e-32
